sample_index,timestamp_rel_s,timestamp_utc_iso,participant_id,session_id,task_id,trial_id,condition,combined_valid,combined_origin_x,combined_origin_y,combined_origin_z,combined_dir_x,combined_dir_y,combined_dir_z,vergence_angle_deg,interocular_distance,left_valid,left_origin_x,left_origin_y,left_origin_z,left_dir_x,left_dir_y,left_dir_z,right_valid,right_origin_x,right_origin_y,right_origin_z,right_dir_x,right_dir_y,right_dir_z,left_pupil_diameter,right_pupil_diameter,left_pupil_pos_x,left_pupil_pos_y,right_pupil_pos_x,right_pupil_pos_y,left_eye_openness,right_eye_openness,head_x,head_y,head_z,head_qx,head_qy,head_qz,head_qw,hit_valid,hit_object_name,hit_aoi,hit_aoi_type,hit_x,hit_y,hit_z
89,7.69579049999993,"2026-04-01T01:48:57.2177104Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02137985,1.142027,-0.6885562,0.2030804,-0.005871635,0.02083294,0.9789228,0,,,,,,
90,7.7055220000002,"2026-04-01T01:48:57.2294928Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02148531,1.142601,-0.6889586,0.2011735,-0.006679181,0.02105726,0.9793065,0,,,,,,
91,7.71697320000021,"2026-04-01T01:48:57.2397620Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02157626,1.143112,-0.6893834,0.1991854,-0.007364498,0.02121557,0.9797045,0,,,,,,
92,7.72836499999994,"2026-04-01T01:48:57.2529139Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02166678,1.143694,-0.6898381,0.1971087,-0.008075291,0.02135067,0.9801159,0,,,,,,
93,7.74041459999989,"2026-04-01T01:48:57.2625262Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02169281,1.144079,-0.6901367,0.1957384,-0.008346189,0.02149245,0.9803851,0,,,,,,
94,7.74996279999959,"2026-04-01T01:48:57.2737258Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02174828,1.144677,-0.6906032,0.1935433,-0.008978562,0.02161182,0.9808126,0,,,,,,
95,7.76123839999946,"2026-04-01T01:48:57.2854738Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.0218295,1.145459,-0.6911953,0.1907026,-0.009873345,0.02180836,0.9813559,0,,,,,,
96,7.77315420000014,"2026-04-01T01:48:57.2965824Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02182517,1.145823,-0.6914836,0.1892969,-0.01001299,0.02172219,0.9816286,0,,,,,,
97,7.7840328000002,"2026-04-01T01:48:57.3072499Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02183971,1.146426,-0.691892,0.1872632,-0.01039148,0.02193149,0.9820099,0,,,,,,
98,7.79540149999957,"2026-04-01T01:48:57.3180893Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02188299,1.147115,-0.6924664,0.1845455,-0.01101605,0.02199188,0.9825162,0,,,,,,
99,7.80667470000026,"2026-04-01T01:48:57.3299205Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02187459,1.147397,-0.6927858,0.1835837,-0.01117199,0.02179539,0.9826989,0,,,,,,
100,7.81750749999992,"2026-04-01T01:48:57.3395309Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02182387,1.14781,-0.6932738,0.1822083,-0.01147798,0.02184245,0.9829503,0,,,,,,
101,7.82783199999994,"2026-04-01T01:48:57.3512495Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02183316,1.148242,-0.6937816,0.1808025,-0.01191376,0.02185134,0.9832045,0,,,,,,
102,7.83931889999985,"2026-04-01T01:48:57.3633734Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.021832,1.148566,-0.6942729,0.179605,-0.0123336,0.02190722,0.9834175,0,,,,,,
103,7.8507053000003,"2026-04-01T01:48:57.3731899Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02184384,1.148869,-0.6947411,0.1784452,-0.01266099,0.02194696,0.9836236,0,,,,,,
104,7.8616990999999,"2026-04-01T01:48:57.3853678Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02178895,1.149439,-0.6955388,0.1767468,-0.01327488,0.02197131,0.9839215,0,,,,,,
105,7.87313230000018,"2026-04-01T01:48:57.3976130Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02180743,1.149515,-0.695839,0.1764877,-0.01355108,0.02184911,0.983967,0,,,,,,
106,7.88506979999966,"2026-04-01T01:48:57.4068210Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02180624,1.149608,-0.6961705,0.176037,-0.0137698,0.02193161,0.9840429,0,,,,,,
107,7.89427559999967,"2026-04-01T01:48:57.4184766Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02181774,1.149978,-0.6968847,0.1745706,-0.01422175,0.02182204,0.9843001,0,,,,,,
108,7.90648429999965,"2026-04-01T01:48:57.4297143Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02176467,1.150031,-0.697156,0.1745806,-0.01449544,0.02187569,0.9842932,0,,,,,,
109,7.91762870000002,"2026-04-01T01:48:57.4400089Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.021785,1.150241,-0.697739,0.1736176,-0.01495767,0.02196336,0.9844546,0,,,,,,
110,7.92881560000023,"2026-04-01T01:48:57.4526497Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02180309,1.150155,-0.6980042,0.1737017,-0.01511973,0.02189013,0.9844389,0,,,,,,
111,7.94045350000033,"2026-04-01T01:48:57.4628314Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02177099,1.150169,-0.6983218,0.1737527,-0.01529746,0.02202621,0.9844241,0,,,,,,
112,7.95049519999975,"2026-04-01T01:48:57.4739473Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02180745,1.150119,-0.6986832,0.1737527,-0.01555597,0.02217961,0.9844167,0,,,,,,
113,7.96172939999997,"2026-04-01T01:48:57.4851044Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02185955,1.149992,-0.6989797,0.1739059,-0.01587411,0.02233747,0.9843809,0,,,,,,
114,7.97279609999987,"2026-04-01T01:48:57.4967156Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.0219362,1.149889,-0.6994215,0.1737482,-0.01632329,0.02250567,0.9843976,0,,,,,,
115,7.98435849999987,"2026-04-01T01:48:57.5069291Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02194556,1.149737,-0.6993843,0.1742152,-0.01663998,0.02264047,0.9843067,0,,,,,,
116,7.99439209999946,"2026-04-01T01:48:57.5269588Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02204569,1.149485,-0.6994651,0.1745136,-0.01693804,0.02296848,0.9842411,0,,,,,,
117,8.01463289999992,"2026-04-01T01:48:57.5396061Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02214268,1.149202,-0.6996548,0.1747523,-0.01740433,0.02311331,0.9841872,0,,,,,,
118,8.02768899999955,"2026-04-01T01:48:57.5537050Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02228609,1.148667,-0.6993532,0.1766096,-0.01778236,0.02326578,0.9838453,0,,,,,,
119,8.0415323999996,"2026-04-01T01:48:57.5671498Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02250654,1.148133,-0.6992679,0.1782496,-0.01841471,0.02352282,0.9835318,0,,,,,,
120,8.05517109999982,"2026-04-01T01:48:57.5799025Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02273021,1.14769,-0.6988849,0.1797193,-0.01888651,0.02333702,0.9832597,0,,,,,,
121,8.06845280000016,"2026-04-01T01:48:57.5939264Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02300479,1.147392,-0.6982738,0.1813708,-0.01953191,0.02327507,0.9829453,0,,,,,,
122,8.08188249999967,"2026-04-01T01:48:57.5965138Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02319339,1.147075,-0.6979381,0.182438,-0.02008354,0.02331994,0.9827356,0,,,,,,
123,8.08411119999982,"2026-04-01T01:48:57.6066066Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02349451,1.146545,-0.6973469,0.184101,-0.02098987,0.02334186,0.982406,0,,,,,,
124,8.09436929999993,"2026-04-01T01:48:57.6198366Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02384993,1.14587,-0.6966801,0.1864794,-0.0220855,0.02346039,0.9819304,0,,,,,,
125,8.1083265999996,"2026-04-01T01:48:57.6281242Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02407629,1.145387,-0.6962863,0.1885025,-0.02287687,0.02354627,0.9815239,0,,,,,,
126,8.11561069999971,"2026-04-01T01:48:57.6416161Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02440641,1.144534,-0.6957275,0.1912659,-0.02382229,0.02355937,0.9809663,0,,,,,,
127,8.1294084000001,"2026-04-01T01:48:57.6502757Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02469872,1.143653,-0.695189,0.194332,-0.0247456,0.02359682,0.9803397,0,,,,,,
128,8.13921389999996,"2026-04-01T01:48:57.6650065Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02481908,1.142939,-0.6948749,0.1972929,-0.02503994,0.02363009,0.9797398,0,,,,,,
129,8.1528172999997,"2026-04-01T01:48:57.6785830Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02507366,1.141882,-0.6942953,0.200481,-0.02554992,0.02365255,0.9790787,0,,,,,,
130,8.16668860000027,"2026-04-01T01:48:57.6922081Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02515225,1.141513,-0.6940789,0.2012387,-0.02565515,0.02368692,0.9789197,0,,,,,,
131,8.17982399999983,"2026-04-01T01:48:57.7050205Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02533821,1.140804,-0.6935868,0.2030042,-0.02585679,0.02347725,0.9785548,0,,,,,,
132,8.19302499999958,"2026-04-01T01:48:57.7152730Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02543169,1.140612,-0.6932495,0.2034818,-0.02580716,0.02332868,0.9784605,0,,,,,,
133,8.20349449999958,"2026-04-01T01:48:57.7252192Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02568101,1.139975,-0.6927009,0.204739,-0.02589699,0.0232287,0.9781982,0,,,,,,
134,8.21272279999994,"2026-04-01T01:48:57.7331900Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02579743,1.139924,-0.6925346,0.204333,-0.02559379,0.02292156,0.9782984,0,,,,,,
135,8.22097209999993,"2026-04-01T01:48:57.7468311Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.0260071,1.139595,-0.6922476,0.2046748,-0.02549128,0.02269376,0.9782349,0,,,,,,
136,8.234375,"2026-04-01T01:48:57.7514082Z","P001","S001","task_01","trial_01","baseline",0,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,-0.02617307,1.139583,-0.6921002,0.2047264,-0.02553265,0.02290853,0.978218,0,,,,,,
137,8.23877269999957,"2026-04-01T01:48:57.7646668Z","P001","S001","task_01","trial_01","baseline",1,-0.02776627,1.133232,0.01726722,0.01613886,-0.4285707,0.9033641,7.383151,0.07061006,1,-0.06300627,1.131123,0.01763872,-0.04040024,-0.4001985,0.9155375,1,0.00747373,1.135342,0.01689572,0.07261099,-0.4551644,0.8874419,7.365383,5.992406,0.5148456,0.4209144,0.4660403,0.435329,1,1,-0.02639091,1.139334,-0.6919127,0.204773,-0.02573935,0.02329457,0.9781937,0,,,,,,
138,8.25276430000031,"2026-04-01T01:48:57.7713057Z","P001","S001","task_01","trial_01","baseline",1,-0.0279878,1.13293,0.01749122,0.01590203,-0.4290083,0.9031606,7.383178,0.07061006,1,-0.06322695,1.130804,0.01784429,-0.0406569,-0.4006698,0.91532,1,0.007251345,1.135057,0.01713816,0.07239496,-0.4555666,0.8872531,7.365383,5.992406,0.5148456,0.4209144,0.4660403,0.435329,1,1,-0.02654581,1.139261,-0.6918123,0.204534,-0.02590503,0.02363327,0.9782313,1,"JengaBlock(Clone)",,,-0.02755041,1.1275,0.02935019
139,8.25979619999998,"2026-04-01T01:48:57.7841265Z","P001","S001","task_01","trial_01","baseline",1,-0.02814477,1.132813,0.01761966,0.06961436,-0.4410504,0.8947784,1.872521,0.07061005,1,-0.06338307,1.13067,0.01795788,0.06698643,-0.4266061,0.9019535,1,0.007093538,1.134956,0.01728143,0.07222369,-0.455377,0.8873644,7.365383,5.992406,0.5142744,0.4226726,0.4660403,0.435329,1,1,-0.02669968,1.139643,-0.6918427,0.2031382,-0.02577758,0.02336816,0.9785317,1,"JengaBlock(Clone)",,,-0.02778652,1.1275,0.02892321
140,8.27170260000003,"2026-04-01T01:48:57.7976743Z","P001","S001","task_01","trial_01","baseline",1,-0.02829869,1.133103,0.0176521,0.06961881,-0.4392151,0.8956803,1.872626,0.07061005,1,-0.06353778,1.130975,0.01800185,0.06699809,-0.4247548,0.9028259,1,0.006940395,1.135231,0.01730235,0.07222094,-0.4535581,0.8882957,7.365383,5.992406,0.5142744,0.4226726,0.4660403,0.435329,1,1,-0.02696134,1.139815,-0.6917244,0.2020631,-0.02552211,0.02292742,0.9787714,1,"JengaBlock(Clone)",,,-0.02730616,1.1275,0.02839857
141,8.28534889999992,"2026-04-01T01:48:57.8108872Z","P001","S001","task_01","trial_01","baseline",1,-0.02855794,1.133204,0.01781474,0.06827804,-0.4310102,0.8997601,0.9926839,0.07061005,1,-0.0637982,1.131099,0.01818502,0.06716264,-0.423279,0.9035066,1,0.006682325,1.135309,0.01744447,0.06938831,-0.4387092,0.8959461,7.365383,5.992406,0.5142744,0.4226726,0.4683676,0.4446469,1,1,-0.02707266,1.140028,-0.691754,0.2008153,-0.025284,0.02236261,0.9790475,1,"JengaBlock(Clone)",,,-0.02741055,1.1275,0.02907843
142,8.29901969999992,"2026-04-01T01:48:57.8180749Z","P001","S001","task_01","trial_01","baseline",1,-0.02867814,1.133376,0.01783458,0.0699437,-0.3972433,0.9150441,4.471068,0.07061005,1,-0.06392003,1.131302,0.01822769,0.07122676,-0.3611432,0.9297861,1,0.006563744,1.13545,0.01744146,0.06855419,-0.4327386,0.8989092,7.365383,5.992406,0.5083176,0.4370041,0.4683676,0.4446469,1,1,-0.02726804,1.1403,-0.6917697,0.1992156,-0.02482481,0.02190595,0.9793963,1,"JengaBlock(Clone)",,,-0.02765434,1.1275,0.02972216
143,8.30544629999986,"2026-04-01T01:48:57.8277137Z","P001","S001","task_01","trial_01","baseline",1,-0.02886866,1.13361,0.01787212,0.05914054,-0.3380015,0.9392856,2.327593,0.07061005,1,-0.06411166,1.131562,0.0183008,0.07215706,-0.3523143,0.9330959,1,0.006374348,1.135657,0.01744345,0.04609962,-0.3235493,0.9450877,7.365383,5.992406,0.5083176,0.4370041,0.4731936,0.4540847,1,1,-0.02744989,1.140755,-0.6918015,0.1977652,-0.02461783,0.02166316,0.9797008,1,"JengaBlock(Clone)",,,-0.02764356,1.1275,0.03136959
144,8.31620139999995,"2026-04-01T01:48:57.8419388Z","P001","S001","task_01","trial_01","baseline",1,-0.02904525,1.134016,0.01788784,0.05824485,-0.3256614,0.9436907,2.707471,0.07061005,1,-0.06428901,1.131986,0.01833659,0.0728343,-0.3428271,0.9365708,1,0.00619852,1.136046,0.01743909,0.04362289,-0.3083139,0.9502839,7.365383,5.992406,0.5083176,0.4370041,0.4731936,0.4540847,1,1,-0.0277978,1.14117,-0.6917854,0.1956481,-0.02436481,0.0213639,0.9801387,1,"JengaBlock(Clone)",,,-0.02779967,1.1275,0.03485015
145,8.33029530000022,"2026-04-01T01:48:57.8548190Z","P001","S001","task_01","trial_01","baseline",1,-0.02938638,1.134428,0.01795256,0.05995711,-0.2570352,0.9645403,3.826076,0.07061007,1,-0.06463121,1.132423,0.01842941,0.0805091,-0.2312078,0.9695675,1,0.005858447,1.136433,0.01747572,0.03933828,-0.282576,0.958438,7.365383,5.992406,0.5063003,0.4399512,0.4731936,0.4540847,1,1,-0.02794758,1.141589,-0.6919312,0.1943227,-0.02453128,0.02165166,0.9803918,1,"JengaBlock(Clone)",,,-0.0278798,1.1275,0.03677049
146,8.34367999999995,"2026-04-01T01:48:57.8695703Z","P001","S001","task_01","trial_01","baseline",1,-0.02952634,1.134799,0.0178564,0.05467413,-0.2261336,0.9725607,3.128251,0.07061006,1,-0.06477079,1.132786,0.01832538,0.08083257,-0.2183271,0.9725222,1,0.005718108,1.136812,0.01738743,0.02847497,-0.2337718,0.9718745,7.365383,5.992406,0.5063003,0.4399512,0.472741,0.4547433,1,1,-0.0282441,1.142144,-0.6920637,0.1926002,-0.02493041,0.02213195,0.9807109,1,"JengaBlock(Clone)",,,-0.02777038,1.1275,0.04394951
147,8.35698700000012,"2026-04-01T01:48:57.8820408Z","P001","S001","task_01","trial_01","baseline",1,-0.02981625,1.135339,0.01777498,0.04990125,-0.2091362,0.9766125,3.547789,0.07061004,1,-0.06506017,1.133312,0.0182233,0.07194093,-0.1876017,0.9796071,1,0.005427662,1.137367,0.01732665,0.02781374,-0.2304701,0.9726818,7.365383,5.992406,0.5061287,0.4392785,0.472741,0.4547433,1,1,-0.02844354,1.142511,-0.6922299,0.1913202,-0.02550951,0.02273988,0.9809326,1,"JengaBlock(Clone)",,,-0.0277616,1.1275,0.04924813
148,8.36994589999995,"2026-04-01T01:48:57.8924580Z","P001","S001","task_01","trial_01","baseline",1,-0.03003172,1.135754,0.01757332,0.04418839,-0.2016222,0.9784661,3.56837,0.07061005,1,-0.0652744,1.133693,0.01796143,0.07028444,-0.1847301,0.9802729,1,0.005210953,1.137815,0.01718521,0.0180495,-0.2183188,0.9757106,7.365383,5.992406,0.5061287,0.4392785,0.4720505,0.4545076,1,1,-0.02876981,1.14301,-0.6924592,0.1891387,-0.02627387,0.02345571,0.9813185,1,"JengaBlock(Clone)",,,-0.02794575,1.1275,0.05438233
149,8.3815625999996,"2026-04-01T01:48:57.8974536Z","P001","S001","task_01","trial_01","baseline",1,-0.03037652,1.136311,0.01741703,0.04262604,-0.1973742,0.9794011,3.567986,0.07061005,1,-0.0656186,1.134231,0.01775375,0.06871098,-0.1804668,0.9811782,1,0.004865563,1.138391,0.01708031,0.01649977,-0.2140903,0.9766745,7.365383,5.992406,0.5061287,0.4392785,0.4720505,0.4545076,1,1,-0.02903803,1.143478,-0.6926607,0.1873207,-0.02718862,0.02402505,0.9816285,1,"JengaBlock(Clone)",,,-0.02822272,1.1275,0.05763026
150,8.38487340000029,"2026-04-01T01:48:57.9004683Z","P001","S001","task_01","trial_01","baseline",1,-0.03063063,1.136705,0.01732279,0.04179142,-0.1942421,0.980063,3.568041,0.07061005,1,-0.06587204,1.134609,0.01763282,0.06786676,-0.1773169,0.981811,1,0.004610775,1.1388,0.01701276,0.01567557,-0.2109791,0.9773649,7.365383,5.992406,0.5061287,0.4392785,0.4720505,0.4545076,1,1,-0.02917898,1.143711,-0.6927527,0.1864052,-0.02750036,0.0244286,0.9817842,1,"JengaBlock(Clone)",,,-0.0284736,1.1275,0.06113943
151,8.38866959999996,"2026-04-01T01:48:57.9129094Z","P001","S001","task_01","trial_01","baseline",1,-0.03077505,1.136951,0.01724676,0.04139863,-0.1917083,0.9805784,3.631894,0.07061005,1,-0.06601544,1.134835,0.01753488,0.06767842,-0.174087,0.9824018,1,0.004465342,1.139067,0.01695864,0.01507726,-0.2091369,0.9777701,7.365383,5.992406,0.5061287,0.4392785,0.4720505,0.4545076,1,1,-0.02927486,1.144121,-0.6929345,0.1852238,-0.02857901,0.02464463,0.9819715,1,"JengaBlock(Clone)",,,-0.02865023,1.1275,0.06376571
152,8.40078919999996,"2026-04-01T01:48:57.9226465Z","P001","S001","task_01","trial_01","baseline",1,-0.03090584,1.137368,0.01709875,0.03945855,-0.1894476,0.9810977,3.631678,0.07061006,1,-0.06614687,1.135255,0.0173226,0.06573746,-0.1718304,0.9829308,1,0.004335191,1.139482,0.0168749,0.01314001,-0.2068745,0.9782792,7.365383,5.992406,0.5065769,0.4386836,0.4720505,0.4545076,1,1,-0.02943685,1.144517,-0.6931112,0.1835633,-0.02931368,0.02509523,0.9822502,1,"JengaBlock(Clone)",,,-0.02873415,1.1275,0.06558802
153,8.41042610000022,"2026-04-01T01:48:57.9355877Z","P001","S001","task_01","trial_01","baseline",1,-0.03109295,1.137794,0.01694796,0.0355463,-0.184381,0.9822118,3.764316,0.07061005,1,-0.06633312,1.135662,0.0171234,0.06427958,-0.1685221,0.9835997,1,0.004147219,1.139926,0.01677251,0.006774666,-0.2000408,0.9797642,7.365383,5.992406,0.5065769,0.4386836,0.4715904,0.4541647,1,1,-0.0295866,1.144948,-0.6932904,0.1816004,-0.03031493,0.02535649,0.9825779,1,"JengaBlock(Clone)",,,-0.02885042,1.1275,0.06820475
154,8.42421089999971,"2026-04-01T01:48:57.9477532Z","P001","S001","task_01","trial_01","baseline",1,-0.03128046,1.138265,0.01679086,0.03353177,-0.1805503,0.982994,3.76416,0.07061005,1,-0.06652083,1.136132,0.01690222,0.06226384,-0.1646919,0.9843779,1,0.003959909,1.140397,0.01667951,0.004763526,-0.1962139,0.9805495,7.365383,5.992406,0.5065769,0.4386836,0.4715904,0.4541647,1,1,-0.02965963,1.145395,-0.6934131,0.1797839,-0.03130251,0.02580692,0.9828692,1,"JengaBlock(Clone)",,,-0.02910837,1.1275,0.07178564
155,8.43622529999993,"2026-04-01T01:48:57.9570611Z","P001","S001","task_01","trial_01","baseline",1,-0.03139477,1.138749,0.01668741,0.03215258,-0.1771844,0.9836523,3.812129,0.07061006,1,-0.06663445,1.136602,0.01673457,0.06143964,-0.1614638,0.9849643,1,0.003844898,1.140895,0.01664025,0.002829927,-0.1927088,0.9812519,7.365383,5.992406,0.5074242,0.4383125,0.4715904,0.4541647,1,1,-0.02963971,1.145592,-0.6935265,0.1783197,-0.03222558,0.02600939,0.9831008,1,"JengaBlock(Clone)",,,-0.02928125,1.1275,0.07539832
156,8.44470269999965,"2026-04-01T01:48:57.9678916Z","P001","S001","task_01","trial_01","baseline",1,-0.03141853,1.138985,0.01658949,0.03036812,-0.1737465,0.9843221,3.779164,0.07061005,1,-0.06665817,1.136838,0.0165796,0.05967813,-0.1586787,0.985525,1,0.003821101,1.141133,0.01659938,0.001025093,-0.1886253,0.9820486,7.365383,5.992406,0.5074242,0.4383125,0.4711619,0.4535568,1,1,-0.02968342,1.145879,-0.6936232,0.1768673,-0.03324277,0.02622715,0.9833235,1,"JengaBlock(Clone)",,,-0.02935357,1.1275,0.07913446
157,8.45554179999999,"2026-04-01T01:48:57.9782538Z","P001","S001","task_01","trial_01","baseline",1,-0.03149933,1.139312,0.01649833,0.02834547,-0.1708103,0.9848961,3.77906,0.07061005,1,-0.06673884,1.137163,0.01642249,0.05765511,-0.1557456,0.9861132,1,0.00374018,1.14146,0.01657417,-0.0009949952,-0.1856892,0.982608,7.365383,5.992406,0.5074242,0.4383125,0.4711619,0.4535568,1,1,-0.02969083,1.146088,-0.693678,0.1755508,-0.03407781,0.02613968,0.9835331,1,"JengaBlock(Clone)",,,-0.02941107,1.1275,0.08165748
158,8.46576540000024,"2026-04-01T01:48:57.9900600Z","P001","S001","task_01","trial_01","baseline",1,-0.03154348,1.139562,0.01644465,0.02767337,-0.1695279,0.9851368,3.816391,0.07061006,1,-0.06678368,1.137428,0.01631683,0.05799986,-0.1557993,0.9860845,1,0.003696725,1.141697,0.01657247,-0.002683812,-0.1830685,0.9830965,7.365383,5.992406,0.5082639,0.4378497,0.4711619,0.4535568,1,1,-0.02970754,1.146486,-0.6936992,0.1738156,-0.03494234,0.02570678,0.9838223,1,"JengaBlock(Clone)",,,-0.02953922,1.1275,0.08460473
159,8.47801640000034,"2026-04-01T01:48:58.0030990Z","P001","S001","task_01","trial_01","baseline",1,-0.03159843,1.140004,0.01642368,0.02591117,-0.1657556,0.9858264,3.789409,0.07061005,1,-0.06684056,1.137905,0.0162429,0.05614794,-0.1523988,0.9867229,1,0.003643688,1.142102,0.01660447,-0.004353924,-0.1789312,0.983852,7.365383,5.992406,0.5082639,0.4378497,0.4711884,0.452952,1,1,-0.02975223,1.146883,-0.6937761,0.1718777,-0.03590176,0.02528376,0.9841391,1,"JengaBlock(Clone)",,,-0.02957442,1.1275,0.08654049
160,8.49139459999969,"2026-04-01T01:48:58.0150622Z","P001","S001","task_01","trial_01","baseline",1,-0.03168085,1.140446,0.01635575,0.02729025,-0.1659681,0.9857534,2.140003,0.07061006,1,-0.06692488,1.138386,0.01611609,0.04593365,-0.1650162,0.9852207,1,0.00356319,1.142507,0.01659541,0.008637322,-0.1668622,0.9859424,7.365383,5.992406,0.5082639,0.4378497,0.4711884,0.452952,1,1,-0.02976119,1.147162,-0.6937832,0.1704241,-0.03647247,0.0246161,0.9843879,1,"JengaBlock(Clone)",,,-0.02964384,1.1275,0.09078895
